indicator_id,name,unit,timestamp
any_dfcl_comm_male,Prevalence of male persons with any degree of communication difficulty (% of male persons),,2025-11-24T12:05:52.125590
any_dfcl_comm_rur,Prevalence of persons living in rural areas with any degree of communication difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125591
any_dfcl_comm_urb,Prevalence of persons living in urban areas with any degree of communication difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125592
any_dfcl_fem,Prevalence of female persons with any degree of functional difficulty (% of female persons),,2025-11-24T12:05:52.125593
any_dfcl_hearing_1529,Prevalence of persons aged 15 to 29 years with any degree of hearing difficulty (% of persons aged 15 to 29 years),,2025-11-24T12:05:52.125594
any_dfcl_hearing_3044,Prevalence of persons aged 30 to 44 years with any degree of hearing difficulty (% of persons aged 30 to 44 years),,2025-11-24T12:05:52.125595
any_dfcl_hearing_4564,Prevalence of persons aged 45 to 64 years with any degree of hearing difficulty (% of persons aged 45 to 64 years),,2025-11-24T12:05:52.125597
any_dfcl_hearing_65up,Prevalence of persons aged 65 or older with any degree of hearing difficulty (% of persons aged 65 or older),,2025-11-24T12:05:52.125598
any_dfcl_hearing_all,Prevalence of persons with any degree of hearing difficulty (% of persons),,2025-11-24T12:05:52.125599
any_dfcl_hearing_fem,Prevalence of female persons with any degree of hearing difficulty (% of female persons),,2025-11-24T12:05:52.125600
any_dfcl_hearing_male,Prevalence of male persons with any degree of hearing difficulty (% of male persons),,2025-11-24T12:05:52.125601
any_dfcl_hearing_rur,Prevalence of persons living in rural areas with any degree of hearing difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125601
any_dfcl_hearing_urb,Prevalence of persons living in urban areas with any degree of hearing difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125602
any_dfcl_male,Prevalence of male persons with any degree of functional difficulty (% of male persons),,2025-11-24T12:05:52.125605
any_dfcl_mobile_1529,Prevalence of persons aged 15 to 29 years with any degree of mobility difficulty (% of persons aged 15 to 29 years),,2025-11-24T12:05:52.125606
any_dfcl_mobile_3044,Prevalence of persons aged 30 to 44 years with any degree of mobility difficulty (% of persons aged 30 to 44 years),,2025-11-24T12:05:52.125607
any_dfcl_mobile_4564,Prevalence of persons aged 45 to 64 years with any degree of mobility difficulty (% of persons aged 45 to 64 years),,2025-11-24T12:05:52.125608
any_dfcl_mobile_65up,Prevalence of persons aged 65 or older with any degree of mobility difficulty (% of persons aged 65 or older),,2025-11-24T12:05:52.125608
any_dfcl_mobile_all,Prevalence of persons with any degree of mobility difficulty (% of persons),,2025-11-24T12:05:52.125609
any_dfcl_mobile_fem,Prevalence of female persons with any degree of mobility difficulty (% of female persons),,2025-11-24T12:05:52.125610
any_dfcl_mobile_male,Prevalence of male persons with any degree of mobility difficulty (% of male persons),,2025-11-24T12:05:52.125611
any_dfcl_mobile_rur,Prevalence of persons living in rural areas with any degree of mobility difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125614
any_dfcl_mobile_urb,Prevalence of persons living in urban areas with any degree of mobility difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125615
any_dfcl_rur,Prevalence of persons living in rural areas with any degree of functional difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125615
any_dfcl_seeing_1529,Prevalence of persons aged 15 to 29 years with any degree of seeing difficulty (% of persons aged 15 to 29 years),,2025-11-24T12:05:52.125616
any_dfcl_seeing_3044,Prevalence of persons aged 30 to 44 years with any degree of seeing difficulty (% of persons aged 30 to 44 years),,2025-11-24T12:05:52.125617
any_dfcl_seeing_4564,Prevalence of persons aged 45 to 64 years with any degree of seeing difficulty (% of persons aged 45 to 64 years),,2025-11-24T12:05:52.125618
any_dfcl_seeing_65up,Prevalence of persons aged 65 or older with any degree of seeing difficulty (% of persons aged 65 or older),,2025-11-24T12:05:52.125619
any_dfcl_seeing_all,Prevalence of persons with any degree of seeing difficulty (% of persons),,2025-11-24T12:05:52.125620
any_dfcl_seeing_fem,Prevalence of female persons with any degree of seeing difficulty (% of female persons),,2025-11-24T12:05:52.125621
any_dfcl_seeing_male,Prevalence of male persons with any degree of seeing difficulty (% of male persons),,2025-11-24T12:05:52.125622
any_dfcl_seeing_rur,Prevalence of persons living in rural areas with any degree of seeing difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125622
any_dfcl_seeing_urb,Prevalence of persons living in urban areas with any degree of seeing difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125623
any_dfcl_selfcare_1529,Prevalence of persons aged 15 to 29 years with any degree of selfcare difficulty (% of persons aged 15 to 29 years),,2025-11-24T12:05:52.125624
any_dfcl_selfcare_3044,Prevalence of persons aged 30 to 44 years with any degree of selfcare difficulty (% of persons aged 30 to 44 years),,2025-11-24T12:05:52.125625
any_dfcl_selfcare_4564,Prevalence of persons aged 45 to 64 years with any degree of selfcare difficulty (% of persons aged 45 to 64 years),,2025-11-24T12:05:52.125626
any_dfcl_selfcare_65up,Prevalence of persons aged 65 or older with any degree of selfcare difficulty (% of persons aged 65 or older),,2025-11-24T12:05:52.125627
any_dfcl_selfcare_all,Prevalence of persons with any degree of selfcare difficulty (% of persons),,2025-11-24T12:05:52.125628
any_dfcl_selfcare_fem,Prevalence of female persons with any degree of selfcare difficulty (% of female persons),,2025-11-24T12:05:52.125629
any_dfcl_selfcare_male,Prevalence of male persons with any degree of selfcare difficulty (% of male persons),,2025-11-24T12:05:52.125629
any_dfcl_selfcare_rur,Prevalence of persons living in rural areas with any degree of selfcare difficulty (% of persons living in rural areas),,2025-11-24T12:05:52.125630
any_dfcl_selfcare_urb,Prevalence of persons living in urban areas with any degree of selfcare difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125631
any_dfcl_urb,Prevalence of persons living in urban areas with any degree of functional difficulty (% of persons living in urban areas),,2025-11-24T12:05:52.125632
avlc_al_alot_dfcl_1529,Women subjected to violence in the last 12 months (% of ever-partnered women aged 15 to 29 years with disability i.e. at least a lot of functional difficulty),,2025-11-24T12:05:52.125633
avlc_al_alot_dfcl_3044,Women subjected to violence in the last 12 months (% of ever-partnered women aged 30 to 44 years with disability i.e. at least a lot of functional difficulty),,2025-11-24T12:05:52.125635
avlc_al_alot_dfcl_all,Women subjected to violence in the last 12 months (% of ever-partnered women with disability i.e. at least a lot of functional difficulty),,2025-11-24T12:05:52.125636
avlc_al_alot_dfcl_rur,Women subjected to violence in the last 12 months (% of ever-partnered women living in rural areas with disability i.e. at least a lot of functional difficulty),,2025-11-24T12:05:52.125637
avlc_al_alot_dfcl_urb,Women subjected to violence in the last 12 months (% of ever-partnered women living in urban areas with disability i.e. at least a lot of functional difficulty),,2025-11-24T12:05:52.125640
avlc_any_dfcl_1529,Women subjected to violence in the last 12 months (% of ever-partnered women aged 15 to 29 years with any degree of functional difficulty),,2025-11-24T12:05:52.125641
avlc_any_dfcl_3044,Women subjected to violence in the last 12 months (% of ever-partnered women aged 30 to 44 years with any degree of functional difficulty),,2025-11-24T12:05:52.125642
avlc_any_dfcl_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of functional difficulty),,2025-11-24T12:05:52.125642
avlc_any_dfcl_cogn_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of cognitive difficulty),,2025-11-24T12:05:52.125643
avlc_any_dfcl_comm_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of communication difficulty),,2025-11-24T12:05:52.125644
avlc_any_dfcl_hearing_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of hearing difficulty),,2025-11-24T12:05:52.125645
avlc_any_dfcl_mobile_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of mobility difficulty),,2025-11-24T12:05:52.125646
avlc_any_dfcl_rur,Women subjected to violence in the last 12 months (% of ever-partnered women living in rural areas with any degree of functional difficulty),,2025-11-24T12:05:52.125647
avlc_any_dfcl_seeing_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of seeing difficulty),,2025-11-24T12:05:52.125648
avlc_any_dfcl_selfcare_all,Women subjected to violence in the last 12 months (% of ever-partnered women with any degree of selfcare difficulty),,2025-11-24T12:05:52.125649
avlc_any_dfcl_urb,Women subjected to violence in the last 12 months (% of ever-partnered women living in urban areas with any degree of functional difficulty),,2025-11-24T12:05:52.125649
avlc_none_dfcl_1529,Women subjected to violence in the last 12 months (% of ever-partnered women aged 15 to 29 years with no functional difficulty),,2025-11-24T12:05:52.125650
avlc_none_dfcl_3044,Women subjected to violence in the last 12 months (% of ever-partnered women aged 30 to 44 years with no functional difficulty),,2025-11-24T12:05:52.125651
avlc_none_dfcl_all,Women subjected to violence in the last 12 months (% of ever-partnered women with no functional difficulty),,2025-11-24T12:05:52.125652
avlc_none_dfcl_rur,Women subjected to violence in the last 12 months (% of ever-partnered women living in rural areas with no functional difficulty),,2025-11-24T12:05:52.125653
avlc_none_dfcl_urb,Women subjected to violence in the last 12 months (% of ever-partnered women living in urban areas with no functional difficulty),,2025-11-24T12:05:52.125654
avlc_nosome_dfcl_1529,Women subjected to violence in the last 12 months (% of ever-partnered women aged 15 to 29 years with none or some degree of functional difficulty),,2025-11-24T12:05:52.125655
avlc_nosome_dfcl_3044,Women subjected to violence in the last 12 months (% of ever-partnered women aged 30 to 44 years with none or some degree of functional difficulty),,2025-11-24T12:05:52.125655
avlc_nosome_dfcl_all,Women subjected to violence in the last 12 months (% of ever-partnered women with none or some degree of functional difficulty),,2025-11-24T12:05:52.125656
avlc_nosome_dfcl_rur,Women subjected to violence in the last 12 months (% of ever-partnered women living in rural areas with none or some degree of functional difficulty),,2025-11-24T12:05:52.125657
avlc_nosome_dfcl_urb,Women subjected to violence in the last 12 months (% of ever-partnered women living in urban areas with none or some degree of functional difficulty),,2025-11-24T12:05:52.125658
avlc_some_dfcl_1529,Women subjected to violence in the last 12 months (% of ever-partnered women aged 15 to 29 years with some degree of functional difficulty),,2025-11-24T12:05:52.125659
avlc_some_dfcl_3044,Women subjected to violence in the last 12 months (% of ever-partnered women aged 30 to 44 years with some degree of functional difficulty),,2025-11-24T12:05:52.125660
avlc_some_dfcl_all,Women subjected to violence in the last 12 months (% of ever-partnered women with some degree of functional difficulty),,2025-11-24T12:05:52.125661
avlc_some_dfcl_rur,Women subjected to violence in the last 12 months (% of ever-partnered women living in rural areas with some degree of functional difficulty),,2025-11-24T12:05:52.125663
avlc_some_dfcl_urb,Women subjected to violence in the last 12 months (% of ever-partnered women living in urban areas with some degree of functional difficulty),,2025-11-24T12:05:52.125664
B1,041.Herfindahl-Hirschman Index,,2025-11-24T12:05:52.125665
B2i,042.Share of top 1% Exporters in TEV (Total Export Value),,2025-11-24T12:05:52.125666
B2ii,043.Share of top 5% Exporters in TEV (Total Export Value),,2025-11-24T12:05:52.125669
B2iii,044.Share of top 25% Exporters in TEV (Total Export Value),,2025-11-24T12:05:52.125670
B3i,045.Number of HS6 Products per Exporter: Mean,,2025-11-24T12:05:52.125670
B3ii,046.Number of HS6 Products per Exporter: Median,,2025-11-24T12:05:52.125671
B3iii,047.Number of HS6 Products per Exporter: StDev.,,2025-11-24T12:05:52.125672
B4i,048.Number of Destinations per Exporter: Mean,,2025-11-24T12:05:52.125673
B4ii,049.Number of Destinations per Exporter: Median,,2025-11-24T12:05:52.125674
B4iii,050.Number of Destinations per Exporter: StDev.,,2025-11-24T12:05:52.125675
B5i,051.Number of Exporters per HS6 Product: Mean,,2025-11-24T12:05:52.125676
B5ii,052.Number of Exporters per HS6 Product: Median,,2025-11-24T12:05:52.125677
B5iii,053.Number of Exporters per HS6 Product: StDev.,,2025-11-24T12:05:52.125677
B6i,054.Number of Exporters per Destination: Mean,,2025-11-24T12:05:52.125678
B6ii,055.Number of Exporters per Destination: Median,,2025-11-24T12:05:52.125679
B6iii,056.Number of Exporters per Destination: StDev.,,2025-11-24T12:05:52.125680
BAR.NOED.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with no education,,2025-11-24T12:05:52.125681
BAR.NOED.1519.ZS,Barro-Lee: Percentage of population age 15-19 with no education,,2025-11-24T12:05:52.125682
BAR.NOED.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with no education,,2025-11-24T12:05:52.125683
BAR.NOED.15UP.ZS,Barro-Lee: Percentage of population age 15+ with no education,,2025-11-24T12:05:52.125684
BAR.NOED.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with no education,,2025-11-24T12:05:52.125684
BAR.NOED.2024.ZS,Barro-Lee: Percentage of population age 20-24 with no education,,2025-11-24T12:05:52.125685
BAR.NOED.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with no education,,2025-11-24T12:05:52.125686
BAR.NOED.2529.ZS,Barro-Lee: Percentage of population age 25-29 with no education,,2025-11-24T12:05:52.125687
BAR.NOED.25UP.FE.ZS,Barro-Lee: Percentage of female population age 25+ with no education,,2025-11-24T12:05:52.125688
BAR.NOED.25UP.ZS,Barro-Lee: Percentage of population age 25+ with no education,,2025-11-24T12:05:52.125689
BAR.NOED.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with no education,,2025-11-24T12:05:52.125690
BAR.NOED.3034.ZS,Barro-Lee: Percentage of population age 30-34 with no education,,2025-11-24T12:05:52.125691
BAR.NOED.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with no education,,2025-11-24T12:05:52.125691
BAR.NOED.3539.ZS,Barro-Lee: Percentage of population age 35-39 with no education,,2025-11-24T12:05:52.125692
BAR.NOED.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with no education,,2025-11-24T12:05:52.125693
BAR.NOED.4044.ZS,Barro-Lee: Percentage of population age 40-44 with no education,,2025-11-24T12:05:52.125694
BAR.NOED.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with no education,,2025-11-24T12:05:52.125695
BAR.NOED.4549.ZS,Barro-Lee: Percentage of population age 45-49 with no education,,2025-11-24T12:05:52.125696
BAR.NOED.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with no education,,2025-11-24T12:05:52.125698
BAR.NOED.5054.ZS,Barro-Lee: Percentage of population age 50-54 with no education,,2025-11-24T12:05:52.125699
BAR.NOED.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with no education,,2025-11-24T12:05:52.125700
BAR.NOED.5559.ZS,Barro-Lee: Percentage of population age 55-59 with no education,,2025-11-24T12:05:52.125703
BAR.NOED.6064.FE.ZS,Barro-Lee: Percentage of female population age 60-64 with no education,,2025-11-24T12:05:52.125704
BAR.NOED.6064.ZS,Barro-Lee: Percentage of population age 60-64 with no education,,2025-11-24T12:05:52.125705
BAR.NOED.6569.FE.ZS,Barro-Lee: Percentage of female population age 65-69 with no education,,2025-11-24T12:05:52.125705
BAR.NOED.6569.ZS,Barro-Lee: Percentage of population age 65-69 with no education,,2025-11-24T12:05:52.125706
BAR.NOED.7074.FE.ZS,Barro-Lee: Percentage of female population age 70-74 with no education,,2025-11-24T12:05:52.125707
BAR.NOED.7074.ZS,Barro-Lee: Percentage of population age 70-74 with no education,,2025-11-24T12:05:52.125708
BAR.NOED.75UP.FE.ZS,Barro-Lee: Percentage of female population age 75+ with no education,,2025-11-24T12:05:52.125709
BAR.NOED.75UP.ZS,Barro-Lee: Percentage of population age 75+ with no education,,2025-11-24T12:05:52.125710
BAR.POP.1519,"Barro-Lee: Population in thousands, age 15-19, total",,2025-11-24T12:05:52.125711
BAR.POP.1519.FE,"Barro-Lee: Population in thousands, age 15-19, female",,2025-11-24T12:05:52.125712
BAR.POP.15UP,"Barro-Lee: Population in thousands, age 15+, total",,2025-11-24T12:05:52.125712
BAR.POP.15UP.FE,"Barro-Lee: Population in thousands, age 15+, female",,2025-11-24T12:05:52.125713
BAR.POP.2024,"Barro-Lee: Population in thousands, age 20-24, total",,2025-11-24T12:05:52.125716
BAR.POP.2024.FE,"Barro-Lee: Population in thousands, age 20-24, female",,2025-11-24T12:05:52.125717
BAR.POP.2529,"Barro-Lee: Population in thousands, age 25-29, total",,2025-11-24T12:05:52.125718
BAR.POP.2529.FE,"Barro-Lee: Population in thousands, age 25-29, female",,2025-11-24T12:05:52.125719
BAR.POP.25UP,"Barro-Lee: Population in thousands, age 25+, total",,2025-11-24T12:05:52.125720
BAR.POP.25UP.FE,"Barro-Lee: Population in thousands, age 25+, female",,2025-11-24T12:05:52.125721
BAR.POP.3034,"Barro-Lee: Population in thousands, age 30-34, total",,2025-11-24T12:05:52.125722
BAR.POP.3034.FE,"Barro-Lee: Population in thousands, age 30-34, female",,2025-11-24T12:05:52.125722
BAR.POP.3539,"Barro-Lee: Population in thousands, age 35-39, total",,2025-11-24T12:05:52.125723
BAR.POP.3539.FE,"Barro-Lee: Population in thousands, age 35-39, female",,2025-11-24T12:05:52.125724
BAR.POP.4044,"Barro-Lee: Population in thousands, age 40-44, total",,2025-11-24T12:05:52.125725
BAR.POP.4044.FE,"Barro-Lee: Population in thousands, age 40-44, female",,2025-11-24T12:05:52.125726
BAR.POP.4549,"Barro-Lee: Population in thousands, age 45-49, total",,2025-11-24T12:05:52.125727
BAR.POP.4549.FE,"Barro-Lee: Population in thousands, age 45-49, female",,2025-11-24T12:05:52.125728
BAR.POP.5054,"Barro-Lee: Population in thousands, age 50-54, total",,2025-11-24T12:05:52.125729
BAR.POP.5054.FE,"Barro-Lee: Population in thousands, age 50-54, female",,2025-11-24T12:05:52.125729
BAR.POP.5559,"Barro-Lee: Population in thousands, age 55-59, total",,2025-11-24T12:05:52.125732
BAR.POP.5559.FE,"Barro-Lee: Population in thousands, age 55-59, female",,2025-11-24T12:05:52.125733
BAR.POP.6064,"Barro-Lee: Population in thousands, age 60-64, total",,2025-11-24T12:05:52.125734
BAR.POP.6064.FE,"Barro-Lee: Population in thousands, age 60-64, female",,2025-11-24T12:05:52.125735
BAR.POP.6569,"Barro-Lee: Population in thousands, age 65-69, total",,2025-11-24T12:05:52.125736
BAR.POP.6569.FE,"Barro-Lee: Population in thousands, age 65-69, female",,2025-11-24T12:05:52.125737
BAR.POP.7074,"Barro-Lee: Population in thousands, age 70-74, total",,2025-11-24T12:05:52.125738
BAR.POP.7074.FE,"Barro-Lee: Population in thousands, age 70-74, female",,2025-11-24T12:05:52.125738
BAR.POP.75UP,"Barro-Lee: Population in thousands, age 75+, total",,2025-11-24T12:05:52.125739
BAR.POP.75UP.FE,"Barro-Lee: Population in thousands, age 75+, female",,2025-11-24T12:05:52.125740
BAR.PRM.CMPT.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125741
BAR.PRM.CMPT.1519.ZS,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125742
BAR.PRM.CMPT.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125743
BAR.PRM.CMPT.15UP.ZS,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125744
BAR.PRM.CMPT.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125744
BAR.PRM.CMPT.2024.ZS,Barro-Lee: Percentage of population age 20-24 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125745
BAR.PRM.CMPT.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125746
BAR.PRM.CMPT.2529.ZS,Barro-Lee: Percentage of population age 25-29 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125747
BAR.PRM.CMPT.25UP.FE.ZS,Barro-Lee: Percentage of female population age 25+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125748
BAR.PRM.CMPT.25UP.ZS,Barro-Lee: Percentage of population age 25+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125749
BAR.PRM.CMPT.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125750
BAR.PRM.CMPT.3034.ZS,Barro-Lee: Percentage of population age 30-34 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125750
BAR.PRM.CMPT.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125751
BAR.PRM.CMPT.3539.ZS,Barro-Lee: Percentage of population age 35-39 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125752
BAR.PRM.CMPT.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125753
BAR.PRM.CMPT.4044.ZS,Barro-Lee: Percentage of population age 40-44 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125754
BAR.PRM.CMPT.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125755
BAR.PRM.CMPT.4549.ZS,Barro-Lee: Percentage of population age 45-49 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125756
BAR.PRM.CMPT.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125757
BAR.PRM.CMPT.5054.ZS,Barro-Lee: Percentage of population age 50-54 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125757
BAR.PRM.CMPT.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125758
BAR.PRM.CMPT.5559.ZS,Barro-Lee: Percentage of population age 55-59 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125761
BAR.PRM.CMPT.6064.FE.ZS,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125762
BAR.PRM.CMPT.6064.ZS,Barro-Lee: Percentage of population age 60-64 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125763
BAR.PRM.CMPT.6569.FE.ZS,Barro-Lee: Percentage of female population age 65-69 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125765
BAR.PRM.CMPT.6569.ZS,Barro-Lee: Percentage of population age 65-69 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125768
BAR.PRM.CMPT.7074.FE.ZS,Barro-Lee: Percentage of female population age 70-74 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125769
BAR.PRM.CMPT.7074.ZS,Barro-Lee: Percentage of population age 70-74 with primary schooling. Completed Primary,,2025-11-24T12:05:52.125770
BAR.PRM.CMPT.75UP.FE.ZS,Barro-Lee: Percentage of female population age 75+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125771
BAR.PRM.CMPT.75UP.ZS,Barro-Lee: Percentage of population age 75+ with primary schooling. Completed Primary,,2025-11-24T12:05:52.125772
BAR.PRM.ICMP.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125773
BAR.PRM.ICMP.1519.ZS,Barro-Lee: Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125773
BAR.PRM.ICMP.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125774
BAR.PRM.ICMP.15UP.ZS,Barro-Lee: Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125775
BAR.PRM.ICMP.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125776
BAR.PRM.ICMP.2024.ZS,Barro-Lee: Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125777
BAR.PRM.ICMP.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125778
BAR.PRM.ICMP.2529.ZS,Barro-Lee: Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125779
BAR.PRM.ICMP.25UP.FE.ZS,Barro-Lee: Percentage of female population age 25+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125779
BAR.PRM.ICMP.25UP.ZS,Barro-Lee: Percentage of population age 25+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125780
BAR.PRM.ICMP.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125781
BAR.PRM.ICMP.3034.ZS,Barro-Lee: Percentage of population age 30-34 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125782
BAR.PRM.ICMP.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125783
BAR.PRM.ICMP.3539.ZS,Barro-Lee: Percentage of population age 35-39 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125784
BAR.PRM.ICMP.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125785
BAR.PRM.ICMP.4044.ZS,Barro-Lee: Percentage of population age 40-44 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125786
BAR.PRM.ICMP.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125786
BAR.PRM.ICMP.4549.ZS,Barro-Lee: Percentage of population age 45-49 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125787
BAR.PRM.ICMP.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125788
BAR.PRM.ICMP.5054.ZS,Barro-Lee: Percentage of population age 50-54 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125789
BAR.PRM.ICMP.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125790
BAR.PRM.ICMP.5559.ZS,Barro-Lee: Percentage of population age 55-59 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125791
BAR.PRM.ICMP.6064.FE.ZS,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125792
BAR.PRM.ICMP.6064.ZS,Barro-Lee: Percentage of population age 60-64 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125795
BAR.PRM.ICMP.6569.FE.ZS,Barro-Lee: Percentage of female population age 65-69 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125796
BAR.PRM.ICMP.6569.ZS,Barro-Lee: Percentage of population age 65-69 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125797
BAR.PRM.ICMP.7074.FE.ZS,Barro-Lee: Percentage of female population age 70-74 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125798
BAR.PRM.ICMP.7074.ZS,Barro-Lee: Percentage of population age 70-74 with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125799
BAR.PRM.ICMP.75UP.FE.ZS,Barro-Lee: Percentage of female population age 75+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125800
BAR.PRM.ICMP.75UP.ZS,Barro-Lee: Percentage of population age 75+ with primary schooling. Total (Incomplete and Completed Primary),,2025-11-24T12:05:52.125801
BAR.PRM.SCHL.1519,"Barro-Lee: Average years of primary schooling, age 15-19, total",,2025-11-24T12:05:52.125802
